1359590407000000,66,0,066A0001,2013-01-30,2390,PO,0,-6.397217,53.355865,-192,66001,33601,3994,1
1359590407000000,49,0,00491001,2013-01-30,2837,RD,0,-6.265347,53.344200,-312,49006,33493,2002,0
1359590407000000,27,0,077A0001,2013-01-30,4163,RD,0,-6.343288,53.290482,46,27022,33484,5133,1
1359590407000000,18,0,00181001,2013-01-30,834,D1,0,-6.292650,53.331902,-938,18003,33537,2211,0
1359590407000000,9,0,00091001,2013-01-30,3688,PO,0,-6.272033,53.367485,822,9013,33445,7131,1
1359590407000000,15,0,00150001,2013-01-30,5019,RD,0,-6.330113,53.276764,-525,15021,33320,4870,1
1359590407000000,140,0,01400002,2013-01-30,6885,HN,0,-6.264133,53.400635,-436,140005,33620,264,0
1359590407000000,238,0,02390002,2013-01-30,1638,HN,0,-6.395745,53.353142,101,238002,33182,4411,0
1359590407000000,27,0,077A0001,2013-01-30,4136,RD,0,-6.363966,53.304066,-232,27017,33473,4930,0
1359590407000000,272,0,027B0002,2013-01-30,369,HN,0,-6.276600,53.416866,24,272005,33621,332,1
1359590407000000,46,0,046A0001,2013-01-30,6754,D1,0,-6.231983,53.317234,1820,46011,33642,760,0
1359590407000000,66,0,066B0001,2013-01-30,2504,PO,0,-6.327100,53.344265,-12,66016,33556,4003,1
1359590407000000,4,0,00040001,2013-01-30,4555,HN,0,-6.169717,53.296284,222,4001,43032,7226,1
1359590407000000,33,0,00331001,2013-01-30,264,SL,0,-6.204191,53.478672,374,825002,38022,6050,0
1359590407000000,7,0,00070004,2013-01-30,6063,D1,0,-6.134136,53.264805,-347,7009,43016,3213,0
1359590407000000,145,0,01840001,2013-01-30,6415,D1,0,-6.195200,53.288868,-299,145009,38092,4655,0
1359590407000000,63,0,00630001,2013-01-30,1098,D1,0,-6.165467,53.281685,400,63003,33391,4313,0
1359590407000000,16,0,016C1001,2013-01-30,4819,SL,0,-6.256367,53.356216,-613,16016,33628,10,1
1359590407000000,25,0,025A1001,2013-01-30,538,CD,0,-6.262800,53.346085,-60,25017,38060,347,0
1359590407000000,65,0,00651003,2013-01-30,7252,RD,0,-6.260510,53.344452,-1033,65007,38004,1358,0
1359590407000000,171,0,017A1004,2013-01-30,5262,HN,0,-6.360014,53.403072,-490,171004,38067,7243,0
1359590407000000,40,0,00401001,2013-01-30,5547,HN,0,-6.298433,53.390652,881,40107,33184,4938,0
1359590407000000,25,0,025A0001,2013-01-30,2866,CD,0,-6.435685,53.347569,-149,25007,33409,4609,0
1359590407000000,31,0,00321001,2013-01-30,5896,CF,0,-6.256236,53.350414,-566,31009,38079,621,1
1359590407000000,27,0,077A1001,2013-01-30,4217,RD,0,-6.237194,53.342278,-703,27023,33519,353,0
1359590407000000,27,0,00271003,2013-01-30,4030,CF,0,-6.191050,53.359032,-253,27114,33238,298,1
1359590407000000,145,0,01451002,2013-01-30,6218,D2,0,-6.231117,53.329151,-13,145101,36022,325,1
1359590407000000,122,0,null,2013-01-30,1325,PO,0,-6.278306,53.355484,230,12208,33045,4322,0
1359590407000000,31,0,00311001,2013-01-30,5879,CF,0,-6.191233,53.359085,0,31008,38016,296,1
1359590407000000,40,0,null,2013-01-30,5184,HN,0,-6.278570,53.416790,0,40106,33167,270,0
1359590407000000,15,0,015A1001,2013-01-30,2568,RD,0,-6.240841,53.346191,-34,15010,33414,7216,0
1359590407000000,11,0,null,2013-01-30,4211,D1,0,-6.257938,53.363373,0,11007,33527,6122,0
1359590407000000,40,0,040D0001,2013-01-30,2217,HN,0,-6.384715,53.419979,-535,40203,40016,7106,0
1359590407000000,44,0,null,2013-01-30,3991,D1,0,-6.249812,53.384808,0,44003,33262,207,0
1359590407000000,56,0,056A1001,2013-01-30,1830,RD,0,-6.255645,53.345943,-549,56001,33520,340,0
1359590407000000,150,0,01500001,2013-01-30,6130,RD,0,-6.278867,53.325401,-59,150003,33201,6163,0
1359590407000000,83,0,00830001,2013-01-30,5698,HN,0,-6.308466,53.315334,-372,83011,40024,2492,1
